filename,lat,lon,class_code,class_name,dominant_prop,nodata_frac,is_mixed,is_nodata
28.9090_77.1146.png,28.909,77.1146,40,Cropland,0.6370849609375,0.0,False,False
28.9178_76.9057.png,28.9178,76.9057,40,Cropland,0.9727783203125,0.0,False,False
28.9178_77.0146.png,28.9178,77.0146,40,Cropland,0.56976318359375,0.0,False,False
28.9090_77.2734.png,28.909,77.2734,40,Cropland,0.6376953125,0.0,False,False
28.9090_77.5821.png,28.909,77.5821,40,Cropland,0.98236083984375,0.0,False,False
28.9178_77.4646.png,28.9178,77.4646,40,Cropland,0.489501953125,0.0,True,False
28.9178_77.3910.png,28.9178,77.391,40,Cropland,0.851806640625,0.0,False,False
28.9178_77.2646.png,28.9178,77.2646,40,Cropland,0.8140869140625,0.0,False,False
28.9178_77.2410.png,28.9178,77.241,40,Cropland,0.890380859375,0.0,False,False
28.9090_77.4646.png,28.909,77.4646,40,Cropland,0.35260009765625,0.0,True,False
28.9178_76.9646.png,28.9178,76.9646,40,Cropland,0.96319580078125,0.0,False,False
28.9090_77.3057.png,28.909,77.3057,40,Cropland,0.972412109375,0.0,False,False
28.9090_77.6443.png,28.909,77.6443,40,Cropland,0.5404052734375,0.0,False,False
28.9090_77.1909.png,28.909,77.1909,40,Cropland,0.86175537109375,0.0,False,False
28.9178_77.3057.png,28.9178,77.3057,40,Cropland,0.9073486328125,0.0,False,False
28.9090_77.2146.png,28.909,77.2146,40,Cropland,0.7298583984375,0.0,False,False
28.9178_77.4409.png,28.9178,77.4409,50,Built-up,0.3477783203125,0.0,True,False
28.9090_77.0733.png,28.909,77.0733,40,Cropland,0.87286376953125,0.0,False,False
28.9178_76.8734.png,28.9178,76.8734,40,Cropland,0.900634765625,0.0,False,False
28.9090_77.1821.png,28.909,77.1821,40,Cropland,0.441162109375,0.0,True,False
28.9090_77.3321.png,28.909,77.3321,40,Cropland,0.81719970703125,0.0,False,False
28.9090_77.2058.png,28.909,77.2058,40,Cropland,0.945068359375,0.0,False,False
28.9178_77.5322.png,28.9178,77.5322,10,Tree cover,0.47540283203125,0.0,True,False
28.9090_77.5146.png,28.909,77.5146,10,Tree cover,0.35302734375,0.0,True,False
28.9090_77.1058.png,28.909,77.1058,40,Cropland,0.63861083984375,0.0,False,False
28.9178_77.1645.png,28.9178,77.1645,50,Built-up,0.93487548828125,0.0,False,False
28.9090_77.5443.png,28.909,77.5443,20,Shrubland,0.4039306640625,0.0,True,False
28.9090_77.5234.png,28.909,77.5234,10,Tree cover,0.48529052734375,0.0,True,False
28.9178_77.1146.png,28.9178,77.1146,40,Cropland,0.54815673828125,0.0,False,False
28.9090_77.1322.png,28.909,77.1322,40,Cropland,0.6221923828125,0.0,False,False
28.9178_76.9944.png,28.9178,76.9944,40,Cropland,0.77545166015625,0.0,False,False
28.9178_77.1443.png,28.9178,77.1443,50,Built-up,0.93157958984375,0.0,False,False
28.9178_76.9734.png,28.9178,76.9734,40,Cropland,0.98260498046875,0.0,False,False
28.9178_76.9822.png,28.9178,76.9822,40,Cropland,0.8934326171875,0.0,False,False
28.9178_77.4233.png,28.9178,77.4233,40,Cropland,0.6146240234375,0.0,False,False
28.9090_77.4944.png,28.909,77.4944,50,Built-up,0.818603515625,0.0,False,False
28.9090_77.0645.png,28.909,77.0645,40,Cropland,0.6336669921875,0.0,False,False
28.9090_77.4145.png,28.909,77.4145,40,Cropland,0.3211669921875,0.0,True,False
28.9178_77.0443.png,28.9178,77.0443,40,Cropland,0.45672607421875,0.0,True,False
28.9090_77.2410.png,28.909,77.241,40,Cropland,0.555419921875,0.0,False,False
28.9090_77.3646.png,28.909,77.3646,40,Cropland,0.814697265625,0.0,False,False
28.9090_77.4822.png,28.909,77.4822,50,Built-up,0.52752685546875,0.0,False,False
28.9090_77.2910.png,28.909,77.291,40,Cropland,0.73419189453125,0.0,False,False
28.9090_77.4910.png,28.909,77.491,50,Built-up,0.76177978515625,0.0,False,False
28.9178_77.2146.png,28.9178,77.2146,40,Cropland,0.68060302734375,0.0,False,False
28.9178_77.3734.png,28.9178,77.3734,40,Cropland,0.5792236328125,0.0,False,False
28.9178_77.4558.png,28.9178,77.4558,40,Cropland,0.26715087890625,0.0,True,False
28.9178_76.8646.png,28.9178,76.8646,40,Cropland,0.640625,0.0,False,False
28.9178_77.4734.png,28.9178,77.4734,50,Built-up,0.68560791015625,0.0,False,False
28.9178_76.9443.png,28.9178,76.9443,40,Cropland,0.9090576171875,0.0,False,False
28.9178_77.4057.png,28.9178,77.4057,50,Built-up,0.73651123046875,0.0,False,False
28.9090_77.0944.png,28.909,77.0944,40,Cropland,0.6954345703125,0.0,False,False
28.9178_77.4944.png,28.9178,77.4944,50,Built-up,0.69158935546875,0.0,False,False
28.9178_77.2234.png,28.9178,77.2234,40,Cropland,0.58477783203125,0.0,False,False
28.9090_77.0909.png,28.909,77.0909,40,Cropland,0.58905029296875,0.0,False,False
28.9090_77.6058.png,28.909,77.6058,40,Cropland,0.84796142578125,0.0,False,False
28.9178_77.3444.png,28.9178,77.3444,80,Permanent water,0.50042724609375,0.0,False,False
28.9178_77.2558.png,28.9178,77.2558,40,Cropland,0.85577392578125,0.0,False,False
28.9178_77.0821.png,28.9178,77.0821,40,Cropland,0.70245361328125,0.0,False,False
28.9090_77.1234.png,28.909,77.1234,40,Cropland,0.5225830078125,0.0,False,False
28.9178_77.2910.png,28.9178,77.291,40,Cropland,0.96063232421875,0.0,False,False
28.9090_77.3822.png,28.909,77.3822,40,Cropland,0.74249267578125,0.0,False,False
28.9178_77.0557.png,28.9178,77.0557,40,Cropland,0.63043212890625,0.0,False,False
28.9178_77.3646.png,28.9178,77.3646,40,Cropland,0.53955078125,0.0,False,False
28.9090_77.4233.png,28.909,77.4233,50,Built-up,0.36041259765625,0.0,True,False
28.9090_77.1733.png,28.909,77.1733,50,Built-up,0.61395263671875,0.0,False,False
28.9090_77.5410.png,28.909,77.541,20,Shrubland,0.67303466796875,0.0,False,False
28.9178_77.5410.png,28.9178,77.541,40,Cropland,0.51947021484375,0.0,False,False
28.9090_77.2646.png,28.909,77.2646,40,Cropland,0.7509765625,0.0,False,False
28.9178_77.2444.png,28.9178,77.2444,40,Cropland,0.90789794921875,0.0,False,False
28.9090_77.3145.png,28.909,77.3145,40,Cropland,0.608154296875,0.0,False,False
28.9178_77.4910.png,28.9178,77.491,50,Built-up,0.8367919921875,0.0,False,False
28.9178_77.1943.png,28.9178,77.1943,40,Cropland,0.98291015625,0.0,False,False
28.9090_77.4558.png,28.909,77.4558,50,Built-up,0.56146240234375,0.0,False,False
28.9178_77.1909.png,28.9178,77.1909,40,Cropland,0.96392822265625,0.0,False,False
28.9090_77.4443.png,28.909,77.4443,40,Cropland,0.43463134765625,0.0,True,False
28.9178_77.4822.png,28.9178,77.4822,50,Built-up,0.80389404296875,0.0,False,False
28.9178_77.1733.png,28.9178,77.1733,50,Built-up,0.65960693359375,0.0,False,False
28.9178_76.9321.png,28.9178,76.9321,40,Cropland,0.8502197265625,0.0,False,False
28.9090_77.0443.png,28.909,77.0443,40,Cropland,0.6019287109375,0.0,False,False
28.9090_77.6146.png,28.909,77.6146,40,Cropland,0.8353271484375,0.0,False,False
28.9178_77.0234.png,28.9178,77.0234,40,Cropland,0.43499755859375,0.0,True,False
28.9090_77.0821.png,28.909,77.0821,40,Cropland,0.7303466796875,0.0,False,False
28.9178_76.9145.png,28.9178,76.9145,40,Cropland,0.85906982421875,0.0,False,False
28.9090_77.3233.png,28.909,77.3233,40,Cropland,0.72833251953125,0.0,False,False
28.9178_77.0645.png,28.9178,77.0645,40,Cropland,0.47259521484375,0.0,True,False
28.9090_77.2234.png,28.909,77.2234,40,Cropland,0.6917724609375,0.0,False,False
28.9178_77.4321.png,28.9178,77.4321,40,Cropland,0.2977294921875,0.0,True,False
28.9178_76.9233.png,28.9178,76.9233,40,Cropland,0.898681640625,0.0,False,False
28.9090_77.1410.png,28.909,77.141,50,Built-up,0.66339111328125,0.0,False,False
28.9090_77.1443.png,28.909,77.1443,50,Built-up,0.8173828125,0.0,False,False
28.9178_76.8943.png,28.9178,76.8943,40,Cropland,0.68939208984375,0.0,False,False
28.9090_77.5909.png,28.909,77.5909,40,Cropland,0.82452392578125,0.0,False,False
28.9090_77.4734.png,28.909,77.4734,50,Built-up,0.36822509765625,0.0,True,False
28.9090_77.1645.png,28.909,77.1645,50,Built-up,0.83447265625,0.0,False,False
28.9090_77.2322.png,28.909,77.2322,40,Cropland,0.64569091796875,0.0,False,False
28.9090_77.0322.png,28.909,77.0322,40,Cropland,0.57965087890625,0.0,False,False
28.9178_77.2822.png,28.9178,77.2822,40,Cropland,0.764404296875,0.0,False,False
28.9354_77.0557.png,28.9354,77.0557,40,Cropland,0.966552734375,0.0,False,False
28.9266_77.0821.png,28.9266,77.0821,40,Cropland,0.84716796875,0.0,False,False
28.9354_77.0058.png,28.9354,77.0058,40,Cropland,0.7520751953125,0.0,False,False
28.9266_76.9321.png,28.9266,76.9321,40,Cropland,0.93072509765625,0.0,False,False
28.9266_77.2410.png,28.9266,77.241,40,Cropland,0.93670654296875,0.0,False,False
28.9266_77.3822.png,28.9266,77.3822,40,Cropland,0.64251708984375,0.0,False,False
28.9354_76.8646.png,28.9354,76.8646,40,Cropland,0.958984375,0.0,False,False
28.9266_76.9409.png,28.9266,76.9409,40,Cropland,0.9853515625,0.0,False,False
28.9266_76.9910.png,28.9266,76.991,40,Cropland,0.97308349609375,0.0,False,False
28.9266_76.8734.png,28.9266,76.8734,40,Cropland,0.9501953125,0.0,False,False
28.9178_77.5443.png,28.9178,77.5443,40,Cropland,0.8067626953125,0.0,False,False
28.9354_76.9145.png,28.9354,76.9145,40,Cropland,0.6070556640625,0.0,False,False
28.9266_76.9057.png,28.9266,76.9057,40,Cropland,0.88946533203125,0.0,False,False
28.9266_76.9944.png,28.9266,76.9944,40,Cropland,0.9351806640625,0.0,False,False
28.9354_76.9646.png,28.9354,76.9646,40,Cropland,0.5142822265625,0.0,False,False
28.9266_77.5821.png,28.9266,77.5821,40,Cropland,0.82635498046875,0.0,False,False
28.9354_77.0410.png,28.9354,77.041,40,Cropland,0.682861328125,0.0,False,False
28.9266_77.2322.png,28.9266,77.2322,40,Cropland,0.81744384765625,0.0,False,False
28.9354_77.2410.png,28.9354,77.241,40,Cropland,0.99847412109375,0.0,False,False
28.9354_76.8943.png,28.9354,76.8943,40,Cropland,0.6419677734375,0.0,False,False
28.9266_77.5733.png,28.9266,77.5733,40,Cropland,0.710205078125,0.0,False,False
28.9266_77.6322.png,28.9266,77.6322,40,Cropland,0.974609375,0.0,False,False
28.9266_77.5443.png,28.9266,77.5443,40,Cropland,0.93988037109375,0.0,False,False
28.9266_77.0322.png,28.9266,77.0322,40,Cropland,0.47174072265625,0.0,True,False
28.9266_77.4558.png,28.9266,77.4558,40,Cropland,0.498046875,0.0,True,False
28.9354_77.1410.png,28.9354,77.141,40,Cropland,0.57696533203125,0.0,False,False
28.9266_77.0557.png,28.9266,77.0557,40,Cropland,0.91729736328125,0.0,False,False
28.9266_77.0058.png,28.9266,77.0058,40,Cropland,0.78912353515625,0.0,False,False
28.9354_76.8910.png,28.9354,76.891,40,Cropland,0.6854248046875,0.0,False,False
28.9266_77.1410.png,28.9266,77.141,50,Built-up,0.61962890625,0.0,False,False
28.9266_77.2234.png,28.9266,77.2234,40,Cropland,0.7415771484375,0.0,False,False
28.9266_77.1322.png,28.9266,77.1322,40,Cropland,0.87701416015625,0.0,False,False
28.9266_77.1733.png,28.9266,77.1733,50,Built-up,0.41046142578125,0.0,True,False
28.9266_77.4646.png,28.9266,77.4646,50,Built-up,0.3878173828125,0.0,True,False
28.9178_77.5944.png,28.9178,77.5944,40,Cropland,0.89349365234375,0.0,False,False
28.9266_77.5322.png,28.9266,77.5322,10,Tree cover,0.3297119140625,0.0,True,False
28.9266_77.3233.png,28.9266,77.3233,40,Cropland,0.74676513671875,0.0,False,False
28.9354_77.0645.png,28.9354,77.0645,40,Cropland,0.9608154296875,0.0,False,False
28.9266_77.4822.png,28.9266,77.4822,50,Built-up,0.81854248046875,0.0,False,False
28.9266_77.2058.png,28.9266,77.2058,40,Cropland,0.73773193359375,0.0,False,False
28.9266_76.9145.png,28.9266,76.9145,40,Cropland,0.80810546875,0.0,False,False
28.9266_77.4057.png,28.9266,77.4057,40,Cropland,0.45068359375,0.0,True,False
28.9266_77.1909.png,28.9266,77.1909,40,Cropland,0.73248291015625,0.0,False,False
28.9178_77.6410.png,28.9178,77.641,40,Cropland,0.730224609375,0.0,False,False
28.9354_77.1645.png,28.9354,77.1645,50,Built-up,0.6748046875,0.0,False,False
28.9266_77.3558.png,28.9266,77.3558,40,Cropland,0.682861328125,0.0,False,False
28.9266_76.9822.png,28.9266,76.9822,40,Cropland,0.61810302734375,0.0,False,False
28.9178_77.6058.png,28.9178,77.6058,40,Cropland,0.75457763671875,0.0,False,False
28.9266_77.4233.png,28.9266,77.4233,40,Cropland,0.499267578125,0.0,True,False
28.9354_77.1733.png,28.9354,77.1733,40,Cropland,0.38458251953125,0.0,True,False
28.9266_76.9734.png,28.9266,76.9734,40,Cropland,0.49017333984375,0.0,True,False
28.9266_77.4910.png,28.9266,77.491,50,Built-up,0.69482421875,0.0,False,False
28.9354_77.1146.png,28.9354,77.1146,40,Cropland,0.98193359375,0.0,False,False
28.9354_76.9233.png,28.9354,76.9233,40,Cropland,0.501953125,0.0,False,False
28.9266_77.3145.png,28.9266,77.3145,40,Cropland,0.56719970703125,0.0,False,False
28.9354_77.0322.png,28.9354,77.0322,40,Cropland,0.809814453125,0.0,False,False
28.9266_77.4321.png,28.9266,77.4321,40,Cropland,0.31536865234375,0.0,True,False
28.9354_76.9443.png,28.9354,76.9443,40,Cropland,0.9688720703125,0.0,False,False
28.9266_77.2646.png,28.9266,77.2646,40,Cropland,0.8154296875,0.0,False,False
28.9266_77.2146.png,28.9266,77.2146,40,Cropland,0.804443359375,0.0,False,False
28.9354_76.9910.png,28.9354,76.991,40,Cropland,0.90130615234375,0.0,False,False
28.9266_77.6146.png,28.9266,77.6146,40,Cropland,0.956298828125,0.0,False,False
28.9354_77.0909.png,28.9354,77.0909,40,Cropland,0.95721435546875,0.0,False,False
28.9178_77.5909.png,28.9178,77.5909,40,Cropland,0.88885498046875,0.0,False,False
28.9266_77.0234.png,28.9266,77.0234,10,Tree cover,0.37969970703125,0.0,True,False
28.9266_77.5410.png,28.9266,77.541,40,Cropland,0.89501953125,0.0,False,False
28.9266_77.3057.png,28.9266,77.3057,40,Cropland,0.93896484375,0.0,False,False
28.9266_77.1058.png,28.9266,77.1058,40,Cropland,0.54083251953125,0.0,False,False
28.9178_77.6443.png,28.9178,77.6443,40,Cropland,0.74505615234375,0.0,False,False
28.9354_77.1058.png,28.9354,77.1058,40,Cropland,0.82562255859375,0.0,False,False
28.9266_77.5058.png,28.9266,77.5058,20,Shrubland,0.4534912109375,0.0,True,False
28.9266_77.1943.png,28.9266,77.1943,40,Cropland,0.8231201171875,0.0,False,False
28.9354_76.9321.png,28.9354,76.9321,40,Cropland,0.7843017578125,0.0,False,False
28.9266_77.5234.png,28.9266,77.5234,10,Tree cover,0.5001220703125,0.0,False,False
28.9266_77.0944.png,28.9266,77.0944,40,Cropland,0.85113525390625,0.0,False,False
28.9266_77.1146.png,28.9266,77.1146,40,Cropland,0.68170166015625,0.0,False,False
28.9266_77.5146.png,28.9266,77.5146,10,Tree cover,0.4903564453125,0.0,True,False
28.9354_77.2444.png,28.9354,77.2444,40,Cropland,0.9013671875,0.0,False,False
28.9178_77.5557.png,28.9178,77.5557,40,Cropland,0.7757568359375,0.0,False,False
28.9354_77.1943.png,28.9354,77.1943,40,Cropland,0.8941650390625,0.0,False,False
28.9354_77.0944.png,28.9354,77.0944,40,Cropland,0.9503173828125,0.0,False,False
28.9266_77.4734.png,28.9266,77.4734,50,Built-up,0.79168701171875,0.0,False,False
28.9354_77.1821.png,28.9354,77.1821,40,Cropland,0.42388916015625,0.0,True,False
28.9266_77.4409.png,28.9266,77.4409,40,Cropland,0.30450439453125,0.0,True,False
28.9266_77.4443.png,28.9266,77.4443,50,Built-up,0.3782958984375,0.0,True,False
28.9178_77.5733.png,28.9178,77.5733,40,Cropland,0.83697509765625,0.0,False,False
28.9266_76.9558.png,28.9266,76.9558,40,Cropland,0.755126953125,0.0,False,False
28.9266_77.6443.png,28.9266,77.6443,40,Cropland,0.7841796875,0.0,False,False
28.9354_77.1322.png,28.9354,77.1322,40,Cropland,0.9471435546875,0.0,False,False
28.9266_77.1557.png,28.9266,77.1557,50,Built-up,0.87371826171875,0.0,False,False
28.9354_77.1909.png,28.9354,77.1909,40,Cropland,0.85003662109375,0.0,False,False
28.9266_76.8943.png,28.9266,76.8943,40,Cropland,0.87725830078125,0.0,False,False
28.9266_77.3646.png,28.9266,77.3646,40,Cropland,0.54541015625,0.0,False,False
28.9178_77.5645.png,28.9178,77.5645,40,Cropland,0.4295654296875,0.0,True,False
28.9354_76.9944.png,28.9354,76.9944,40,Cropland,0.88555908203125,0.0,False,False
28.9266_77.1645.png,28.9266,77.1645,50,Built-up,0.72772216796875,0.0,False,False
28.9266_77.6058.png,28.9266,77.6058,40,Cropland,0.9605712890625,0.0,False,False
28.9354_76.8558.png,28.9354,76.8558,40,Cropland,0.91815185546875,0.0,False,False
28.9178_77.5821.png,28.9178,77.5821,40,Cropland,0.945556640625,0.0,False,False
28.9266_77.3444.png,28.9266,77.3444,40,Cropland,0.7705078125,0.0,False,False
28.9266_77.0645.png,28.9266,77.0645,40,Cropland,0.90338134765625,0.0,False,False
28.9354_77.0821.png,28.9354,77.0821,40,Cropland,0.780029296875,0.0,False,False
28.9178_77.6146.png,28.9178,77.6146,40,Cropland,0.79510498046875,0.0,False,False
28.9266_77.6234.png,28.9266,77.6234,40,Cropland,0.98870849609375,0.0,False,False
28.9266_77.3409.png,28.9266,77.3409,40,Cropland,0.5582275390625,0.0,False,False
28.9266_77.2444.png,28.9266,77.2444,40,Cropland,0.919677734375,0.0,False,False
28.9354_77.2322.png,28.9354,77.2322,40,Cropland,0.94732666015625,0.0,False,False
28.9266_76.9646.png,28.9266,76.9646,40,Cropland,0.6590576171875,0.0,False,False
28.9266_77.5944.png,28.9266,77.5944,40,Cropland,0.67791748046875,0.0,False,False
28.9266_77.2910.png,28.9266,77.291,40,Cropland,0.9464111328125,0.0,False,False
28.9266_77.5557.png,28.9266,77.5557,40,Cropland,0.85308837890625,0.0,False,False
28.9266_77.6410.png,28.9266,77.641,40,Cropland,0.777099609375,0.0,False,False
28.9354_76.8734.png,28.9354,76.8734,40,Cropland,0.95855712890625,0.0,False,False
28.9178_77.6322.png,28.9178,77.6322,40,Cropland,0.92279052734375,0.0,False,False
28.9266_77.3734.png,28.9266,77.3734,40,Cropland,0.53399658203125,0.0,False,False
28.9354_76.9409.png,28.9354,76.9409,40,Cropland,0.9766845703125,0.0,False,False
28.9266_77.1821.png,28.9266,77.1821,50,Built-up,0.42822265625,0.0,True,False
28.9354_76.9734.png,28.9354,76.9734,50,Built-up,0.824462890625,0.0,False,False
28.9266_77.0146.png,28.9266,77.0146,40,Cropland,0.4649658203125,0.0,True,False
28.9266_77.2943.png,28.9266,77.2943,40,Cropland,0.99725341796875,0.0,False,False
28.9266_77.4944.png,28.9266,77.4944,50,Built-up,0.47198486328125,0.0,True,False
28.9354_77.0733.png,28.9354,77.0733,40,Cropland,0.70745849609375,0.0,False,False
28.9266_77.3321.png,28.9266,77.3321,40,Cropland,0.5928955078125,0.0,False,False
28.9266_76.8646.png,28.9266,76.8646,40,Cropland,0.7705078125,0.0,False,False
28.9266_77.0410.png,28.9266,77.041,40,Cropland,0.363037109375,0.0,True,False
28.9354_76.9558.png,28.9354,76.9558,40,Cropland,0.8831787109375,0.0,False,False
28.9266_77.2734.png,28.9266,77.2734,40,Cropland,0.9556884765625,0.0,False,False
28.9354_77.0443.png,28.9354,77.0443,40,Cropland,0.7119140625,0.0,False,False
28.9266_77.1443.png,28.9266,77.1443,50,Built-up,0.84490966796875,0.0,False,False
28.9266_76.9233.png,28.9266,76.9233,40,Cropland,0.80072021484375,0.0,False,False
28.9266_77.3910.png,28.9266,77.391,40,Cropland,0.72894287109375,0.0,False,False
28.9266_77.3943.png,28.9266,77.3943,40,Cropland,0.6845703125,0.0,False,False
28.9354_76.9057.png,28.9354,76.9057,40,Cropland,0.770751953125,0.0,False,False
28.9266_77.0909.png,28.9266,77.0909,40,Cropland,0.86346435546875,0.0,False,False
28.9354_77.1234.png,28.9354,77.1234,40,Cropland,0.96258544921875,0.0,False,False
28.9266_77.2822.png,28.9266,77.2822,40,Cropland,0.7392578125,0.0,False,False
28.9354_77.2146.png,28.9354,77.2146,40,Cropland,0.61834716796875,0.0,False,False
28.9354_77.1557.png,28.9354,77.1557,50,Built-up,0.85076904296875,0.0,False,False
28.9266_76.8558.png,28.9266,76.8558,40,Cropland,0.92144775390625,0.0,False,False
28.9354_77.1443.png,28.9354,77.1443,50,Built-up,0.49951171875,0.0,True,False
28.9178_77.6234.png,28.9178,77.6234,40,Cropland,0.9833984375,0.0,False,False
28.9354_77.2234.png,28.9354,77.2234,40,Cropland,0.77545166015625,0.0,False,False
28.9266_77.1234.png,28.9266,77.1234,40,Cropland,0.85302734375,0.0,False,False
28.9266_76.8910.png,28.9266,76.891,40,Cropland,0.84832763671875,0.0,False,False
28.9266_77.2558.png,28.9266,77.2558,40,Cropland,0.75726318359375,0.0,False,False
28.9354_76.9822.png,28.9354,76.9822,40,Cropland,0.63006591796875,0.0,False,False
28.9266_76.8822.png,28.9266,76.8822,40,Cropland,0.895751953125,0.0,False,False
28.9266_76.9443.png,28.9266,76.9443,40,Cropland,0.988525390625,0.0,False,False
28.9266_77.5645.png,28.9266,77.5645,40,Cropland,0.7249755859375,0.0,False,False
28.9266_77.0443.png,28.9266,77.0443,40,Cropland,0.41729736328125,0.0,True,False
28.9354_76.8822.png,28.9354,76.8822,40,Cropland,0.8265380859375,0.0,False,False
28.9266_77.4145.png,28.9266,77.4145,40,Cropland,0.4654541015625,0.0,True,False
28.9354_77.0234.png,28.9354,77.0234,40,Cropland,0.5762939453125,0.0,False,False
28.9266_77.5909.png,28.9266,77.5909,40,Cropland,0.777099609375,0.0,False,False
28.9266_77.0733.png,28.9266,77.0733,40,Cropland,0.953369140625,0.0,False,False
28.9354_77.0146.png,28.9354,77.0146,40,Cropland,0.8729248046875,0.0,False,False
28.9354_77.2058.png,28.9354,77.2058,40,Cropland,0.663818359375,0.0,False,False
28.9354_77.3943.png,28.9354,77.3943,40,Cropland,0.6383056640625,0.0,False,False
28.9354_77.2822.png,28.9354,77.2822,40,Cropland,0.75885009765625,0.0,False,False
28.9442_77.6146.png,28.9442,77.6146,40,Cropland,0.8084716796875,0.0,False,False
28.9442_76.9558.png,28.9442,76.9558,40,Cropland,0.93798828125,0.0,False,False
28.9442_76.9734.png,28.9442,76.9734,50,Built-up,0.674560546875,0.0,False,False
28.9354_77.4321.png,28.9354,77.4321,50,Built-up,0.41229248046875,0.0,True,False
28.9354_77.5733.png,28.9354,77.5733,40,Cropland,0.83251953125,0.0,False,False
28.9354_77.3145.png,28.9354,77.3145,40,Cropland,0.77728271484375,0.0,False,False
28.9354_77.2558.png,28.9354,77.2558,50,Built-up,0.4212646484375,0.0,True,False
28.9354_77.3409.png,28.9354,77.3409,40,Cropland,0.93603515625,0.0,False,False
28.9442_77.4822.png,28.9442,77.4822,50,Built-up,0.9031982421875,0.0,False,False
28.9442_77.5557.png,28.9442,77.5557,40,Cropland,0.891845703125,0.0,False,False
28.9354_77.4233.png,28.9354,77.4233,40,Cropland,0.39263916015625,0.0,True,False
28.9354_77.3734.png,28.9354,77.3734,40,Cropland,0.4132080078125,0.0,True,False
28.9442_77.3409.png,28.9442,77.3409,40,Cropland,0.88372802734375,0.0,False,False
28.9442_77.3145.png,28.9442,77.3145,40,Cropland,0.7750244140625,0.0,False,False
28.9442_77.4321.png,28.9442,77.4321,40,Cropland,0.48431396484375,0.0,True,False
28.9442_77.4646.png,28.9442,77.4646,50,Built-up,0.6087646484375,0.0,False,False
28.9442_77.1234.png,28.9442,77.1234,40,Cropland,0.891357421875,0.0,False,False
28.9442_76.9409.png,28.9442,76.9409,40,Cropland,0.966552734375,0.0,False,False
28.9442_77.3558.png,28.9442,77.3558,40,Cropland,0.86041259765625,0.0,False,False
28.9442_77.0909.png,28.9442,77.0909,40,Cropland,0.95098876953125,0.0,False,False
28.9442_77.1943.png,28.9442,77.1943,40,Cropland,0.90911865234375,0.0,False,False
28.9442_77.2734.png,28.9442,77.2734,40,Cropland,0.67669677734375,0.0,False,False
28.9354_77.4646.png,28.9354,77.4646,50,Built-up,0.5826416015625,0.0,False,False
28.9442_77.1410.png,28.9442,77.141,40,Cropland,0.40765380859375,0.0,True,False
28.9354_77.2646.png,28.9354,77.2646,40,Cropland,0.89837646484375,0.0,False,False
28.9442_77.0410.png,28.9442,77.041,40,Cropland,0.49462890625,0.0,True,False
28.9354_77.4057.png,28.9354,77.4057,40,Cropland,0.70404052734375,0.0,False,False
28.9442_77.1645.png,28.9442,77.1645,50,Built-up,0.53955078125,0.0,False,False
28.9442_77.4057.png,28.9442,77.4057,40,Cropland,0.79705810546875,0.0,False,False
28.9354_77.5944.png,28.9354,77.5944,40,Cropland,0.7655029296875,0.0,False,False
